vp,gp,pp,sl,tp,n_trades,expectancy_usdt,expectancy_pct,ci_low,ci_high,win_rate,avg_win,avg_loss,profit_factor,peak_concurrent,total_net,max_dd_pct,cagr_pct,calmar,sharpe,sortino,n_tp,n_sl,n_time,eligible
20,10,3,14,90,249,21.0258744641245,2.10258744641245,10.544484675487201,30.457809254846776,75.50200803212851,55.25552339721134,-84.46878126407753,2.016078708668702,7,5235.442741567,5.1239226322598235,285.68062921217125,55.75428235655784,6.088711165087639,12.334908552511177,128,27,94,True
20,10,3,14,95,248,21.195816728859853,2.1195816728859853,11.270580230667592,31.242853126129447,75.0,55.97660571539719,-83.14655023075213,2.0196847214965024,7,5256.562548757243,4.960087017057881,287.291812732127,57.92072029061633,5.979544276911672,12.916654074684457,116,27,105,True
20,10,4,10,45,233,7.14592478769134,0.714592478769134,-0.11968917697437069,14.50118849380526,80.25751072961373,32.32408834944313,-95.20878360464746,1.3801714625603112,6,1665.0004755320822,8.654016643449363,80.75804108997787,9.331856456632478,3.1305303280829446,5.636218265538386,186,39,8,True
20,10,4,10,75,233,14.521154531231543,1.4521154531231544,5.131559458121437,23.97754001267446,72.53218884120172,50.875520808706014,-81.47709392022446,1.6488458985420722,6,3383.4290057769495,7.366386046275086,194.7465917414683,26.43719600331625,4.761916951695716,8.166270742662,138,44,51,True
20,10,4,10,90,232,15.430454672600085,1.5430454672600085,6.271205296710719,25.05333451129314,70.6896551724138,54.250580339466865,-78.19455428866685,1.673257634455556,6,3579.8654840432196,7.49532114326934,209.88355805301455,28.001943351217996,4.734409617155995,9.25285109053678,110,44,78,True
20,10,4,10,95,231,16.22094318345588,1.622094318345588,6.664790335168433,26.52163354152537,70.56277056277057,54.95866230037181,-76.63564822915143,1.7190321924668899,6,3747.037875378308,7.527061077258049,223.11690735724508,29.64196850100782,4.771779413683835,9.507360184495028,100,43,88,True
20,10,4,11,45,233,9.193241834741206,0.9193241834741206,1.577170875674521,16.685773167416286,82.40343347639485,33.05462529839453,-102.54787097065973,1.5094647034217832,6,2142.0253474947012,7.659129530740339,109.15956713110533,14.252215828572606,4.142053500378531,8.203403784892847,190,33,10,True
20,10,4,11,75,233,17.319124429951554,1.7319124429951556,7.353138679396272,27.165202990553546,74.67811158798283,52.46040922422734,-86.31788496333637,1.7923718740706711,6,4035.355992178712,5.694936088804639,246.70649952809796,43.3203280389897,5.772712729102969,11.409886265322102,142,38,53,True
20,10,4,11,90,232,18.70722407936847,1.8707224079368467,9.106351618745363,29.00018251085087,72.84482758620689,56.42323597624444,-82.46747450114009,1.8353607945334118,6,4340.075986413485,4.923387660966837,272.70390361320773,55.389484312851195,5.413586492353943,13.488425644964153,114,38,80,True
20,10,4,11,95,231,19.303365935076958,1.9303365935076957,9.530770943108564,29.65519920360057,72.72727272727273,56.776897693616384,-80.62605208769486,1.8778677188811257,6,4459.0775310027775,4.949428334130939,283.1569227033015,57.21002580250927,5.45958348151583,14.449993042078015,102,37,92,True
